Unnamed: 0,label,tweet
16693,1,rt local ass bitch
16694,1,rt makeupsex trash talk mani hate guess mani fuck give less one
16695,1,rt id rather rancho live ghetto ass urban area nigger nigger imperson adopt
16696,1,rt woodyafc whiteponyjr start cri stalk faggot want laff
16697,1,rt floydmayweath gonna happen coward nigger get lit know pac sign tmt
16698,1,rt lmaooo cleveland sent drose hell last night home faggot disappear
16699,1,rt matterb omg octob gonna best month ever basic bitch
16700,1,rt maotl luv n hip hop check dri bitch turn insur scam
16701,1,rt mafreedom dont see connect legitim queer lifestyl increas stds sexual devianc yo
16702,0,rt mcgetbizzi rise planet ape
16704,0,rt melodicthund nah trash rt ishaboibrandon trash dawg
16705,1,rt mgkydo dont understand mani american hate obama salut latt nobodi tell swagfag anyth
16706,1,rt mikebinth thomkin got nugget time bitch couldntbehappi
16707,1,rt told u bout niggaz say pay anyth get pussi must
16708,1,rt millyvanillyy noooo let tell yall bitch baltimor ratchetttttt
16709,0,rt mlbfancav derek jeter yanke present paul konerko retir gift watch
16710,0,rt mlbstatoftheday sinc derek multihit game vs redsox among yanke behind
16711,1,rt mlperkinsjr overtim bitch
16712,0,rt mnyve hes idiot rt miser trash excus man
16713,1,rt mnyve want someon call without anoth bitch stake claim simultan
16714,1,rt mnicole got bitch work mad bc ex bitch dick
16715,0,rt mtvuk direction zaynmalik amp louistomlinson monkey around set stealmygirl video
16716,1,rt mxllxvv gt tragedi smh rt mxllxvv nigga dont know throw dirt name pussi
16717,1,rt mabelistocut everi bad bitch come mood swing
16718,1,rt mabelistocut suppos keep hoe find
16719,0,rt macmil icodymontana schoolboyq xdannyxbrownx yeah trash q man capit h tho im takin ya fan
16720,1,rt macmil liam gallagh came see perform tonight said mental cunt that fuck amaz
16721,0,rt bowebergdahl hasnt trade lopsid sinc babe ruth trade yanke nanett cash
16722,1,rt macklovin ctfu nigga call bitch speak truth em dont get way
16723,1,rt omg hahaha best thing watch today milan lucic crybabi bitch goon f f bruin
16724,1,rt madflyentist look fake ass fuck boy ass desper ring ass trash ass fake ass fan
16725,1,rt frinc coon meat made ill even type racist much
16726,1,rt madamecrystalb tori better watchout hoessh gonna get caught
16727,1,rt maddiekreykrey pretend like im cold heart bitch cut instant without second thought actual
16728,1,rt madeadonplay call da po po hoe
16729,1,rt magssca magssca aint gon take pic scare im japanes steakhous tho bitch walk quick
16730,0,rt mahoganylox vintag mickey
16731,1,rt mahoghanyxo world fun hoe exist
16732,1,rt mainetheck sell dope fuck hoe make song bout shit rob nigga work dont feel wrong bout shit
16733,0,rt nbc news project charli baker r win massachusett governor
16734,1,rt makeitamil mikestud hoodieallen hoodi littl bitch last time heard hoodi team mike put
16735,1,rt malesthought bitch ass chick flick ever sad movi
16736,1,rt malloryynfant see instagram alic texa hoe that low even alic
16737,1,rt manabanana lol wall trust thick im biggest bitch youv ever met youll know
16738,1,rt mandymarin welcom good burger home good burger fuck bitch
16739,1,rt mandylougraham put redneck white hous gonna camo hous moccasincreek
16740,0,rt manichakr arvindkejriw itni bahaduri interview mein hamesha marn ko tayyar reht ho got scare cracker lol
16741,1,rt mannycovarrubia aint noth cut bitch
16742,1,rt back bitch
16743,1,rt manstagram bitch went full retard
16744,0,rt manstagram make paper ball trash
16745,1,rt manstagram tri resist urg smack bitch
16746,0,rt marcacaputo break charli crist file emerg motion mulligan
16747,1,rt marckooyo youzza bitch
16748,1,rt marcusbutlertv someon phone goe cinema want jump across seat fli kick dat bitch
16749,0,rt bae mean anyth els alway thought ghetto word babe
16750,1,rt marijuanapost ever leav around bitch get stone
16751,1,rt mariopalush tri hard resist urg smack bitch
16752,1,rt projectdrugsampbitch
16753,1,rt markblifestyl trash rt bdotconto pointless bitch club rt rooseveltchaun smfh
16754,1,rt marlinfishyass bitch get chalk catch feel
16755,1,rt marlinfishyass damn hoe askin nigga smoke bitch u get smoke tonight
16756,1,rt marlinfishyass smoke would smokin hoe less gettin fuck
16757,1,rt marlinfishyass yo hoe choos let choos fuck friend momma
16758,1,rt marqsback twitpic reaction find love life sell pussysold pussi
16759,1,rt marsasteenhoek rtsamp ill take micamp say fuck right pussi
16760,1,rt marshalltaylor got nigga got bitch
16761,1,rt martinsopchak thechrisc your fuck pussi isnt joke gir littl bitch
16762,0,rt marywcvb charli baker make final elect eve campaign stop swampscott high school wcvb wcvbpoli
16763,0,rt marywcvb congression hope richard tisei stop baker swampscott ralli still charli wcvb
16764,0,rt marywcvb still wait charli baker take stage swampscott wcvb
16765,1,rt slowli move list bs hoe alreadi know nolan lamar stock rise lol
16766,1,rt masterchefsweg basic bitch starter pack
16767,1,rt mastersleepi jefdabest cranberri juic niggah cranberri vitamin c youll piss
16768,1,rt masteroshi migosconcert turnt af last night shut bitch wit hotnigga frfr
16769,1,rt mattancheyta dumb bitch
16770,1,rt matthasthemus selfpaidyayo ogmaco u aint make music sip henni u bitch maco winnin island
16771,0,rt mattsimonson oomf teeth quit wbdyllon
16772,1,rt conclus loi lerner giant bitch
16773,1,rt cc rosemari lehmberg rt comedycentr show chug beer beerfest
16774,1,rt win sinc pile trash jairusbyrd went new orlean fuckbyrd
16775,0,rt mattykem favorit shark megaldon least favorit mud shark worst
16776,1,rt mattyfatass pussi bitch kick ass gta your chill fuck need basketbal
16777,0,rt maxabrahm american claim isi local threat repli mean iraq syria turkey jordan saudi arabia
16778,1,rt happi birthday bitch
16779,0,rt maxicat charli rangel rewrit histori gop think civil
16780,1,rt maxinbetha wipe cum faggot rt contact len wildin cant see shit
16781,1,rt mayaangeloufro readi slay bitch im even half way thew soak
16782,1,rt bitch awesom
16783,0,rt mcnarstl round cnn ebola panel tonight monkey film outbreak
16784,0,rt mcnarstl czickenshack go drudg report everi day hope see stori tranni armi
16785,0,rt mcnarstl shes watchin eye shes makin linguin amp clam bodi know
16786,1,rt mcnarstl yes bird tweet morn love rememb your hear bird cock get rock hard
16787,1,rt dumb bitch saidrt msvavavoom matter man say way hell truli respect u hold sex
16788,0,rt black girl ghetto though
16789,1,rt meechisdead cant wait till u amp ya boyfriend break nigga act like pussi
16790,1,rt meechgod bad bitch backpag might find one yo follow
16791,1,rt meetnallah yall hoe worri yall eyebrow yall forgot yall mustach lmao
16792,1,rt meetingajern fam rt aint nothin cut bitch vincent van gogh
16793,0,rt megancammalleri thank perkin student section particip yellow realli appreci
16794,1,rt melecht apartheid pedestrian check show freedom paper
16795,0,rt melissatweet scott walker investig christi bridgeg perri drunk monkey dem dagat men innoc threat
16797,1,rt mellopsycho appar current hair trend hollywood bitch look like lost fight weed whacker
16798,0,rt memphismsocc yellow card issu templ
16799,0,rt menshumor cheat good woman like eat trash instead go steak truth
16800,0,rt menshumor kim kardashian babyin import news took trash last night
16801,1,rt menshumor monday what ugli bitch
16802,1,rt menshumor one man trash anoth man girlfriend
16803,1,rt menstruai hear bitch tell stori u think lie
16804,1,rt menstruai rt ur sassi ass bitch
16805,0,rt metalhamm london even well exiron maiden member toni moor busk outsid balham train station
16806,1,rt metroboomin come soon bitch nigga monstertap
16807,1,rt mettadamnfool rt moonwp dyke hear ladi free
16808,1,rt meyakardashian bitch fuck insan sentenc describ
16809,1,rt misskathevo nofilt get money aint worri bout ho matter occas ima alway get dough
16811,0,rt michaelarenella shi girl cute
16812,1,rt michaelblackson shoutout chrisbrown beat anoth bitch
16813,1,rt michaelblackson tall goofi bitch walk club sit britney griner lookin ass
16814,1,rt happi birthday freshman faggot
16815,1,rt michaeljdelaney real lilbitch short fuck
16817,1,rt zzachbar trippinc date hoe
16818,1,rt shout faggot took million one selfi phone zzachbar
16819,0,rt michelebachmann charli rangel apolog tea parti member ill set meet explain outrag comment
16820,1,rt michelleokc got cooki bitch ate one
16821,1,rt mickeychristma time go studio make realli good music act like dont know bitch flex
16822,1,rt mickieemoscoto realli bitch lmfao
16823,1,rt midniteboss fourzerotwo fix fuck sniper retard piec shit fuck overpow fuck aim faster
16824,1,rt midniteboss snipe your fuck faggot fuck hope sniper get fuck rape suffer cancer
16825,1,rt midniteboss zrgrizz stop pale video game age fuck stop play like pussi
16826,1,rt midsareforkid nigga talkin shit around sittin quiet yous fuckin bitch dont fuck real
16827,1,rt midwestmil hoe ass ref got hit fine fighter
16828,1,rt mikedevrnja sucha
16829,1,rt mikediggem badgaltitii see girl wit nigga like bitch bet snatch aint even gone
16830,1,rt mikediggem eaaaazzzz mamma ig aint readi wcws got sum bad bitch sleev boi lol magician ass nigga lmao
16831,1,rt mikediggem threw pussi bt neva caught gay
16833,1,rt mikediggem treyzupzay jamesynba dattboiiraq kudabrazyy thatboysmurf fuck yaw yaw nig
16834,1,rt mikediggem googl number found hoe
16835,1,rt mikediggem hate bitch say aint cute lol say trynna cute
16836,1,rt mikediggem ugli girl fight pretti bitch hand lol
16837,1,rt mikediggem yo nigga would fuck broke realli yo nigga bitch fuck yo nigg
16838,1,rt mikeheadlyy havent sex forev bitch could send emoji id catch nut
16839,0,rt miketinn aaronworth corrcomm icampintens carolcnn cnn glad charli agre carol cnn assault girl
16840,1,rt school bitch
16841,1,rt mikedanielsyg last bitch came da trap tryna vine da dope fuh likesh funer day dat
16842,1,rt mikeyblackheart never talk anybodi dinner famili hate everyon defend peopl call cunt
16843,1,rt mikeygotsteez fvck friend amp fvck hoe
16844,1,rt sam guy fuck pussi
16845,0,rt mikeyhand yanke offseason plan sign sandov move arod first base shoot teixeira throw corps east river
16846,1,rt ghetto girl start fight
16847,1,rt milesss u say bless u r hashtag lie r probabl unhappi w ur life fake bitch
16848,1,rt milesss like your bitch bitch cuz got flower emoji tweet doesnt mean your
16849,1,rt mileycyrus know color skin stop friend remind bitch
16850,1,rt millerthagod kendrick lamar said call bitch bitch hoe hoe woman woman knew onto someth
16851,1,rt mindcertifi your hoe dont expect princess treatment
16852,0,rt mindonsuccess mother trash man ask everyday need want money say naw im good come
16853,1,rt miragotthejuic woah bitch say
16854,0,rt mirrorweirdnew ador tini monkey shower sink cutest viral video youll see weekend
16855,1,rt misskeipark weekndjammin sheeeeeit tell wana fat bitch smell like bologna
16857,1,rt missunderstood fella take note rt naughtyturnon eat pussi keep lip soft
16858,1,rt missunfoolish dont fuck wit fake hoe touch jlos
16859,1,rt missvoshay ooooo give one hot pocket hoe aamu
16860,0,rt misszindzi yall make mutual decis sex first date shes trash kind math
16861,1,rt missemilyann good like
16862,1,rt missjamieee power thrust realli hoe omg
16863,1,rt insecur bitch
16864,1,rt misterrrag alreadi know trash tat list thing want top
16865,1,rt mitchvorc bastino
16866,1,rt mitchellrose annoy ppl follow unfollow like bitch tri consider
16867,1,rt mitchellharri dont faggot cover mouth fkn cough sneez got immun system keep strong asshol
16868,1,rt mixmommi wyd hoe mixmommi
16869,0,rt mizzcrem albino isnt problem gut hair fish net decid wear sooo mani thing wrong
16870,1,rt mmadifresh still wishin old hoe best
16871,1,rt modrojojo basedamerican ayo take pic fam think bitch gon fuck pic
16872,1,rt mojizel make sure titti rt cdiddi bouta take pic lay like side bitch
16873,0,rt mobjo word dont make u hoe rt okay sex first date long feel mutual
16874,1,rt mobilesuitkwamz swing muhfugginjkel that fuck yo bitch meanwhat say back
16875,0,rt mobut rick scott vs charli crist worst gubernatori elect america face ugli futur
16876,1,rt text bitch make wish come true
16877,1,rt look u u pregnant stupid bitch lol
16878,1,rt moneybabyrich tire yall hoe give shout yall moma talk bout aint rais hoe
16879,1,rt moneyhg gota hand fulla brother trek gang bitch hustl
16880,1,rt moneyhg love pussi
16881,1,rt moneymakers bitch your retard rt thevinnett men cook wear panti
16882,1,rt moniqv hoe mad caus nigga want
16883,1,rt monroedol got time dem hoe that aint wassup
16884,1,rt monseehuerta envi bitch long full eyelash
16885,0,rt montagkey jeff fisher save ref karma zebra mess
16886,1,rt montrel bitch swear pussi soooo good nonsens
16887,1,rt moorehnt get bitch
16888,1,rt mosoknowso rt troyav got interest tall skinni model bitch like women ass amp hip
16889,1,rt shit could break lose good girl guess need bad bitch come around make
16890,0,rt mostsecretfact twitter home button birdhous join your egg logo bird peopl dont realiz
16891,1,rt motherofbraylon motherofbraylon alreadi know go fed ah bitch readi walk door
16893,1,rt didnt sell pussi
16894,1,rt rt itsjustthai weav turn bitch hors
16895,1,rt mrbrenbren bitch crazzzyyyyyy maaannnnn
16896,0,rt mrcoutur mani question sex tape love love love mimi thirsti dude releas hes
16897,1,rt mrfourtwentyy everybodi fckn everybodi bitch amp everybodi shit that life
16898,1,rt mrfourtwentyy bitch tri suck strap that get kick
16899,1,rt mrfrankocean kim k hoe fuck dude see tv hoe fuck dude dont even got tv
16900,1,rt either bitch fake gay fake happi
16901,1,rt mrhoratiosanz vin sculli call camel jockey liesaboutvinsculli
16902,1,rt mrluckytoyou eat pussi back slide two finger
16903,1,rt mrluckytoyou pussi good umma moan um eat
16904,1,rt mrnbaallday kobe call dwight howard bitch ass nigga
16905,1,rt mrnationwid fake eyelash okay look natur bitch look like gonna take flight blink
16906,1,rt mrpoonsoak foh rt thotcho mrpoonsoak lmao hella skinni bitch like
16907,1,rt nigga go broke hoe
16908,1,rt mrrichierich check ya bitch
16909,1,rt mrridethruthad let tell u funki bitch bout pimp name c aint payin pussi dick aint free
16910,1,rt mrrigginss bitch stfu game strong asf
16911,0,rt mrstori cant wait see new planet ape
16912,1,rt denial bitch youresilli
16913,1,rt dont see point perman ruin chanc hit pussi laugh giggl rts
16914,1,rt alway singl hoe claim aint talk fuck nobodi mysteri pop pregnant
16915,1,rt man would happi fat bitch chipotl atlanta get gone cost go get ill happi
16916,1,rt damn sick damn lie girl look like iphon jean come bitch stop lie
16917,1,rt twitter fye nigga use go trend recycl tweet hoe scream want
16918,0,rt mrmshkl angri bird
16919,1,rt lol rahshauna hoe
16920,1,rt mryungon got lightskin pussi one time bitch damn near bout
16921,1,rt mrzsixtru ill break bitch like pussi
16922,1,rt msaprylj waka gone kill dat hoe lol
